Country;Date;Year;NDVI
UK;juin-03;2020;0.675
UK;juin-04;2020;0.676
UK;juin-05;2020;0.676
UK;juin-06;2020;0.677
UK;juin-07;2020;0.678
UK;juin-08;2020;0.683
UK;juin-09;2020;0.683
UK;juin-10;2020;0.689
UK;juin-11;2020;0.693
UK;juin-12;2020;0.693
UK;juin-13;2020;0.702
UK;juin-14;2020;0.702
UK;juin-15;2020;0.704
UK;juin-16;2020;0.713
UK;juin-17;2020;0.722
UK;juin-18;2020;0.727
UK;juin-19;2020;0.726
UK;juin-20;2020;0.727
UK;juin-21;2020;0.728
UK;juin-22;2020;0.729
UK;juin-23;2020;0.73
UK;juin-24;2020;0.731
UK;juin-25;2020;0.731
UK;juin-26;2020;0.731
UK;juin-27;2020;0.734
UK;juin-28;2020;0.734
UK;juin-29;2020;0.735
UK;juin-30;2020;0.735
UK;juil-01;2020;0.735
UK;juil-02;2020;0.734
UK;juil-03;2020;0.736
UK;juil-04;2020;0.721
UK;juil-05;2020;0.727
UK;juil-06;2020;0.724
UK;juil-07;2020;0.726
UK;juil-08;2020;0.726
UK;juil-09;2020;0.726
UK;juil-10;2020;0.725
UK;juil-11;2020;0.723
UK;juil-12;2020;0.726
UK;juil-13;2020;0.723
UK;juil-14;2020;0.722
UK;juil-15;2020;0.718
UK;juil-16;2020;0.718
UK;juil-17;2020;0.718
UK;juil-18;2020;0.718
UK;juil-19;2020;0.717
UK;juil-20;2020;0.716
UK;juil-21;2020;0.713
UK;juil-22;2020;0.712
UK;juil-23;2020;0.702
UK;juil-24;2020;0.696
UK;juil-25;2020;0.696
UK;juil-26;2020;0.695
UK;juil-27;2020;0.693
UK;juil-28;2020;0.689
UK;juil-29;2020;0.687
UK;juil-30;2020;0.686
UK;juil-31;2020;0.685
UK;Aug 1;2020;0.696
UK;Aug 2;2020;0.693
UK;Aug 3;2020;0.692
UK;Aug 4;2020;0.688
UK;Aug 5;2020;0.688
UK;Aug 6;2020;0.687
UK;Aug 7;2020;0.688
UK;Aug 8;2020;0.684
UK;Aug 9;2020;0.677
UK;Aug 10;2020;0.677
UK;Aug 11;2020;0.676
UK;Aug 12;2020;0.677
UK;Aug 13;2020;0.678
UK;Aug 14;2020;0.678
UK;Aug 15;2020;0.678
UK;Aug 16;2020;0.678
UK;Aug 17;2020;0.669
UK;Aug 18;2020;0.67
UK;Aug 19;2020;0.674
UK;Aug 20;2020;0.691
UK;Aug 21;2020;0.705
UK;Aug 22;2020;0.707
UK;Aug 23;2020;0.701
UK;Aug 24;2020;0.674
UK;Aug 25;2020;0.676
UK;Aug 26;2020;0.675
UK;Aug 27;2020;0.679
UK;Aug 28;2020;0.681
UK;Aug 29;2020;0.691
UK;Aug 30;2020;0.692
UK;Aug 31;2020;0.696
UK;sept-01;2020;0.692
UK;sept-02;2020;0.692
UK;sept-03;2020;0.69
UK;sept-04;2020;0.691
UK;sept-05;2020;0.689
UK;sept-06;2020;0.679
UK;sept-07;2020;0.676
UK;sept-08;2020;0.677
UK;sept-09;2020;0.675
UK;sept-10;2020;0.676
UK;sept-11;2020;0.675
UK;sept-12;2020;0.673
UK;sept-13;2020;0.673
UK;sept-14;2020;0.672
UK;sept-15;2020;0.672
UK;sept-16;2020;0.672
UK;sept-17;2020;0.671
UK;sept-18;2020;0.671
UK;sept-19;2020;0.671
UK;sept-20;2020;0.671
UK;sept-21;2020;0.671
UK;sept-22;2020;0.671
UK;sept-23;2020;0.67
UK;sept-24;2020;0.67
UK;sept-25;2020;0.67
UK;sept-26;2020;0.672
UK;sept-27;2020;0.674
UK;sept-28;2020;0.675
UK;sept-29;2020;0.677
UK;sept-30;2020;0.689
UK;oct-01;2020;0.691
UK;oct-02;2020;0.69
UK;oct-03;2020;0.692
UK;oct-04;2020;0.691
UK;oct-05;2020;0.691
UK;oct-06;2020;0.68
UK;oct-07;2020;0.691
UK;oct-08;2020;0.693
UK;oct-09;2020;0.693
UK;oct-10;2020;0.692
UK;oct-11;2020;0.689
UK;oct-12;2020;0.689
UK;oct-13;2020;0.688
UK;oct-14;2020;0.689
UK;oct-15;2020;0.683
UK;oct-16;2020;0.688
UK;oct-17;2020;0.683
UK;oct-18;2020;0.673
UK;oct-19;2020;0.671
UK;oct-20;2020;0.668
UK;oct-21;2020;0.666
UK;oct-22;2020;0.665
UK;oct-23;2020;0.659
UK;oct-24;2020;0.656
UK;oct-25;2020;0.648
UK;oct-26;2020;0.645
UK;oct-27;2020;0.646
UK;oct-28;2020;0.655
UK;oct-29;2020;0.655
UK;oct-30;2020;0.653
UK;oct-31;2020;0.65
UK;nov-01;2020;0.647
UK;nov-02;2020;0.647
UK;nov-03;2020;0.647
UK;nov-04;2020;0.647
UK;nov-05;2020;0.647
UK;nov-06;2020;0.649
UK;nov-07;2020;0.649
UK;nov-08;2020;0.648
UK;nov-09;2020;0.648
UK;nov-10;2020;0.65
UK;nov-11;2020;0.651
UK;nov-12;2020;0.649
UK;nov-13;2020;0.643
UK;nov-14;2020;0.639
UK;nov-15;2020;0.62
UK;nov-16;2020;0.624
UK;nov-17;2020;0.625
UK;nov-18;2020;0.623
UK;nov-19;2020;0.631
UK;nov-20;2020;0.63
UK;nov-21;2020;0.624
UK;nov-22;2020;0.618
UK;nov-23;2020;0.616
UK;nov-24;2020;0.614
UK;nov-25;2020;0.614
UK;nov-26;2020;0.614
UK;nov-27;2020;0.612
UK;nov-28;2020;0.598
UK;nov-29;2020;0.599
UK;nov-30;2020;0.6
UK;Dec 1;2020;0.594
UK;Dec 2;2020;0.593
UK;Dec 3;2020;0.594
UK;Dec 4;2020;0.595
UK;Dec 5;2020;0.575
UK;Dec 6;2020;0.574
UK;Dec 7;2020;0.569
UK;Dec 8;2020;0.569
UK;Dec 9;2020;0.574
UK;Dec 10;2020;0.579
UK;Dec 11;2020;0.582
UK;Dec 12;2020;0.583
UK;Dec 13;2020;0.583
UK;Dec 14;2020;0.582
UK;Dec 15;2020;0.575
UK;Dec 16;2020;0.577
UK;Dec 17;2020;0.587
UK;Dec 18;2020;0.589
UK;Dec 19;2020;0.586
UK;Dec 20;2020;0.586
UK;Dec 21;2020;0.588
UK;Dec 22;2020;0.587
UK;Dec 23;2020;0.587
UK;Dec 24;2020;0.586
UK;Dec 25;2020;0.583
UK;Dec 26;2020;0.573
UK;Dec 27;2020;0.567
UK;Dec 28;2020;0.556
UK;Dec 29;2020;0.546
UK;Dec 30;2020;0.534
UK;Dec 31;2020;0.534
UK;janv-01;2021;0.53
UK;janv-02;2021;0.52
UK;janv-03;2021;0.521
UK;janv-04;2021;0.521
UK;janv-05;2021;0.522
UK;janv-06;2021;0.522
UK;janv-07;2021;0.52
UK;janv-08;2021;0.519
UK;janv-09;2021;0.52
UK;janv-10;2021;0.532
UK;janv-11;2021;0.532
UK;janv-12;2021;0.532
UK;janv-13;2021;0.531
UK;janv-14;2021;0.541
UK;janv-15;2021;0.565
UK;janv-16;2021;0.563
UK;janv-17;2021;0.562
UK;janv-18;2021;0.549
UK;janv-19;2021;0.546
UK;janv-20;2021;0.541
UK;janv-21;2021;0.537
UK;janv-22;2021;0.534
UK;janv-23;2021;0.526
UK;janv-24;2021;0.467
UK;janv-25;2021;0.455
UK;janv-26;2021;0.46
UK;janv-27;2021;0.477
UK;janv-28;2021;0.483
UK;janv-29;2021;0.492
UK;janv-30;2021;0.493
UK;janv-31;2021;0.49
UK;Feb 1;2021;0.489
UK;Feb 2;2021;0.496
UK;Feb 3;2021;0.52
UK;Feb 4;2021;0.501
UK;Feb 5;2021;0.496
UK;Feb 6;2021;0.486
UK;Feb 7;2021;0.472
UK;Feb 8;2021;0.462
UK;Feb 9;2021;0.458
UK;Feb 10;2021;0.446
UK;Feb 11;2021;0.455
UK;Feb 12;2021;0.449
UK;Feb 13;2021;0.456
UK;Feb 14;2021;0.459
UK;Feb 15;2021;0.487
UK;Feb 16;2021;0.494
UK;Feb 17;2021;0.519
UK;Feb 18;2021;0.532
UK;Feb 19;2021;0.555
UK;Feb 20;2021;0.569
UK;Feb 21;2021;0.573
UK;Feb 22;2021;0.57
UK;Feb 23;2021;0.567
UK;Feb 24;2021;0.567
UK;Feb 25;2021;0.567
UK;Feb 26;2021;0.567
UK;Feb 27;2021;0.567
UK;Feb 28;2021;0.565
UK;mars-01;2021;0.564
UK;mars-02;2021;0.563
UK;mars-03;2021;0.563
UK;mars-04;2021;0.563
UK;mars-05;2021;0.563
UK;mars-06;2021;0.562
UK;mars-07;2021;0.561
UK;mars-08;2021;0.561
UK;mars-09;2021;0.564
UK;mars-10;2021;0.566
UK;mars-11;2021;0.57
UK;mars-12;2021;0.569
UK;mars-13;2021;0.569
UK;mars-14;2021;0.569
UK;mars-15;2021;0.569
UK;mars-16;2021;0.569
UK;mars-17;2021;0.57
UK;mars-18;2021;0.575
UK;mars-19;2021;0.579
UK;mars-20;2021;0.58
UK;mars-21;2021;0.58
UK;mars-22;2021;0.586
UK;mars-23;2021;0.583
UK;mars-24;2021;0.582
UK;mars-25;2021;0.579
UK;mars-26;2021;0.588
UK;mars-27;2021;0.59
UK;mars-28;2021;0.594
UK;mars-29;2021;0.595
UK;mars-30;2021;0.596
UK;mars-31;2021;0.596
UK;Apr 1;2021;0.596
UK;Apr 2;2021;0.596
UK;Apr 3;2021;0.597
UK;Apr 4;2021;0.596
UK;Apr 5;2021;0.596
UK;Apr 6;2021;0.595
UK;Apr 7;2021;0.595
UK;Apr 8;2021;0.6
UK;Apr 9;2021;0.601
UK;Apr 10;2021;0.598
UK;Apr 11;2021;0.597
UK;Apr 12;2021;0.596
UK;Apr 13;2021;0.596
UK;Apr 14;2021;0.595
UK;Apr 15;2021;0.595
UK;Apr 16;2021;0.595
UK;Apr 17;2021;0.596
UK;Apr 18;2021;0.597
UK;Apr 19;2021;0.597
UK;Apr 20;2021;0.596
UK;Apr 21;2021;0.596
UK;Apr 22;2021;0.596
UK;Apr 23;2021;0.596
UK;Apr 24;2021;0.597
UK;Apr 25;2021;0.596
UK;Apr 26;2021;0.598
UK;Apr 27;2021;0.598
UK;Apr 28;2021;0.6
UK;Apr 29;2021;0.601
UK;Apr 30;2021;0.602
UK;May 1;2021;0.605
UK;May 2;2021;0.608
UK;May 3;2021;0.617
UK;May 4;2021;0.641
UK;May 5;2021;0.655
UK;May 6;2021;0.656
UK;May 7;2021;0.658
UK;May 8;2021;0.66
UK;May 9;2021;0.658
UK;May 10;2021;0.664
UK;May 11;2021;0.667
UK;May 12;2021;0.674
UK;May 13;2021;0.675
UK;May 14;2021;0.678
UK;May 15;2021;0.677
UK;May 16;2021;0.681
UK;May 17;2021;0.685
UK;May 18;2021;0.686
UK;May 19;2021;0.69
UK;May 20;2021;0.695
UK;May 21;2021;0.691
UK;May 22;2021;0.702
UK;May 23;2021;0.712
UK;May 24;2021;0.705
UK;May 25;2021;0.706
UK;May 26;2021;0.705
UK;May 27;2021;0.706
UK;May 28;2021;0.707
UK;May 29;2021;0.708
UK;May 30;2021;0.709
UK;May 31;2021;0.709
UK;juin-01;2021;0.71
UK;juin-02;2021;0.711
UK;juin-03;2021;0.711
UK;juin-04;2021;0.711
UK;juin-05;2021;0.713
UK;juin-06;2021;0.716
UK;juin-07;2021;0.716
UK;juin-08;2021;0.719
UK;juin-09;2021;0.731
UK;juin-10;2021;0.732
UK;juin-11;2021;0.74
UK;juin-12;2021;0.743
UK;juin-13;2021;0.744
UK;juin-14;2021;0.745
UK;juin-15;2021;0.743
UK;juin-16;2021;0.745
UK;juin-17;2021;0.747
UK;juin-18;2021;0.747
UK;juin-19;2021;0.746
UK;juin-20;2021;0.746
UK;juin-21;2021;0.747
UK;juin-22;2021;0.747
UK;juin-23;2021;0.747
UK;juin-24;2021;0.747
UK;juin-25;2021;0.743
UK;juin-26;2021;0.743
UK;juin-27;2021;0.744
UK;juin-28;2021;0.743
UK;juin-29;2021;0.744
UK;juin-30;2021;0.743
UK;juil-01;2021;0.745
UK;juil-02;2021;0.742
UK;juil-03;2021;0.741
UK;juil-04;2021;0.74
UK;juil-05;2021;0.741
UK;juil-06;2021;0.743
UK;juil-07;2021;0.744
UK;juil-08;2021;0.75
UK;juil-09;2021;0.741
UK;juil-10;2021;0.738
UK;juil-11;2021;0.739
UK;juil-12;2021;0.739
UK;juil-13;2021;0.735
UK;juil-14;2021;0.736
UK;juil-15;2021;0.731
UK;juil-16;2021;0.73
UK;juil-17;2021;0.729
UK;juil-18;2021;0.728
UK;juil-19;2021;0.728
UK;juil-20;2021;0.727
UK;juil-21;2021;0.727
UK;juil-22;2021;0.726
UK;juil-23;2021;0.726
UK;juil-24;2021;0.725
UK;juil-25;2021;0.723
UK;juil-26;2021;0.719
UK;juil-27;2021;0.716
UK;juil-28;2021;0.713
UK;juil-29;2021;0.711
UK;juil-30;2021;0.707
UK;juil-31;2021;0.71
UK;Aug 1;2021;0.708
UK;Aug 2;2021;0.696
UK;Aug 3;2021;0.681
UK;Aug 4;2021;0.668
UK;Aug 5;2021;0.665
UK;Aug 6;2021;0.665
UK;Aug 7;2021;0.666
UK;Aug 8;2021;0.667
UK;Aug 9;2021;0.669
UK;Aug 10;2021;0.671
UK;Aug 11;2021;0.667
UK;Aug 12;2021;0.666
UK;Aug 13;2021;0.659
UK;Aug 14;2021;0.661
UK;Aug 15;2021;0.662
UK;Aug 16;2021;0.665
UK;Aug 17;2021;0.686
UK;Aug 18;2021;0.695
UK;Aug 19;2021;0.703
UK;Aug 20;2021;0.713
UK;Aug 21;2021;0.717
UK;Aug 22;2021;0.719
UK;Aug 23;2021;0.72
UK;Aug 24;2021;0.721
UK;Aug 25;2021;0.721
UK;Aug 26;2021;0.722
UK;Aug 27;2021;0.722
UK;Aug 28;2021;0.723
UK;Aug 29;2021;0.709
UK;Aug 30;2021;0.7
UK;Aug 31;2021;0.691
UK;sept-01;2021;0.685
UK;sept-02;2021;0.685
UK;sept-03;2021;0.682
UK;sept-04;2021;0.679
UK;sept-05;2021;0.679
UK;sept-06;2021;0.677
UK;sept-07;2021;0.678
UK;sept-08;2021;0.678
UK;sept-09;2021;0.679
UK;sept-10;2021;0.676
UK;sept-11;2021;0.675
UK;sept-12;2021;0.678
UK;sept-13;2021;0.679
UK;sept-14;2021;0.679
UK;sept-15;2021;0.68
UK;sept-16;2021;0.678
UK;sept-17;2021;0.685
UK;sept-18;2021;0.686
UK;sept-19;2021;0.679
UK;sept-20;2021;0.684
UK;sept-21;2021;0.684
UK;sept-22;2021;0.687
UK;sept-23;2021;0.687
UK;sept-24;2021;0.686
UK;sept-25;2021;0.684
UK;sept-26;2021;0.684
UK;sept-27;2021;0.683
UK;sept-28;2021;0.684
UK;sept-29;2021;0.685
UK;sept-30;2021;0.686
UK;oct-01;2021;0.686
UK;oct-02;2021;0.686
UK;oct-03;2021;0.688
UK;oct-04;2021;0.689
UK;oct-05;2021;0.69
UK;oct-06;2021;0.69
UK;oct-07;2021;0.691
UK;oct-08;2021;0.689
UK;oct-09;2021;0.689
UK;oct-10;2021;0.686
UK;oct-11;2021;0.686
UK;oct-12;2021;0.689
UK;oct-13;2021;0.691
UK;oct-14;2021;0.688
UK;oct-15;2021;0.685
UK;oct-16;2021;0.686
UK;oct-17;2021;0.685
UK;oct-18;2021;0.686
UK;oct-19;2021;0.687
UK;oct-20;2021;0.687
UK;oct-21;2021;0.686
UK;oct-22;2021;0.687
UK;oct-23;2021;0.689
UK;oct-24;2021;0.683
UK;oct-25;2021;0.684
UK;oct-26;2021;0.683
UK;oct-27;2021;0.684
UK;oct-28;2021;0.684
UK;oct-29;2021;0.683
UK;oct-30;2021;0.681
UK;oct-31;2021;0.679
UK;nov-01;2021;0.679
UK;nov-02;2021;0.679
UK;nov-03;2021;0.677
UK;nov-04;2021;0.678
UK;nov-05;2021;0.678
UK;nov-06;2021;0.678
UK;nov-07;2021;0.679
UK;nov-08;2021;0.675
UK;nov-09;2021;0.674
UK;nov-10;2021;0.669
UK;nov-11;2021;0.662
UK;nov-12;2021;0.661
UK;nov-13;2021;0.639
UK;nov-14;2021;0.647
UK;nov-15;2021;0.657
UK;nov-16;2021;0.657
UK;nov-17;2021;0.655
UK;nov-18;2021;0.651
UK;nov-19;2021;0.651
UK;nov-20;2021;0.649
UK;nov-21;2021;0.645
UK;nov-22;2021;0.642
UK;nov-23;2021;0.643
UK;nov-24;2021;0.641
UK;nov-25;2021;0.64
UK;nov-26;2021;0.638
UK;nov-27;2021;0.637
UK;nov-28;2021;0.634
UK;nov-29;2021;0.635
UK;nov-30;2021;0.634
UK;Dec 1;2021;0.618
UK;Dec 2;2021;0.616
UK;Dec 3;2021;0.614
UK;Dec 4;2021;0.605
UK;Dec 5;2021;0.606
UK;Dec 6;2021;0.602
UK;Dec 7;2021;0.607
UK;Dec 8;2021;0.606
UK;Dec 9;2021;0.605
UK;Dec 10;2021;0.605
UK;Dec 11;2021;0.599
UK;Dec 12;2021;0.603
UK;Dec 13;2021;0.602
UK;Dec 14;2021;0.599
UK;Dec 15;2021;0.598
UK;Dec 16;2021;0.599
UK;Dec 17;2021;0.601
UK;Dec 18;2021;0.603
UK;Dec 19;2021;0.605
UK;Dec 20;2021;0.605
UK;Dec 21;2021;0.603
UK;Dec 22;2021;0.603
UK;Dec 23;2021;0.603
UK;Dec 24;2021;0.606
UK;Dec 25;2021;0.608
UK;Dec 26;2021;0.59
UK;Dec 27;2021;0.555
UK;Dec 28;2021;0.55
UK;Dec 29;2021;0.585
UK;Dec 30;2021;0.584
Spain;janv-01;2019;0.503
Spain;janv-02;2019;0.503
Spain;janv-03;2019;0.502
Spain;janv-04;2019;0.5
Spain;janv-05;2019;0.499
Spain;janv-06;2019;0.498
Spain;janv-07;2019;0.497
Spain;janv-08;2019;0.495
Spain;janv-09;2019;0.494
Spain;janv-10;2019;0.492
Spain;janv-11;2019;0.491
Spain;janv-12;2019;0.49
Spain;janv-13;2019;0.49
Spain;janv-14;2019;0.49
Spain;janv-15;2019;0.489
Spain;janv-16;2019;0.488
Spain;janv-17;2019;0.488
Spain;janv-18;2019;0.488
Spain;janv-19;2019;0.486
Spain;janv-20;2019;0.485
Spain;janv-21;2019;0.484
Spain;janv-22;2019;0.483
Spain;janv-23;2019;0.483
Spain;janv-24;2019;0.479
Spain;janv-25;2019;0.477
Spain;janv-26;2019;0.477
Spain;janv-27;2019;0.479
Spain;janv-28;2019;0.477
Spain;janv-29;2019;0.475
Spain;janv-30;2019;0.473
Spain;janv-31;2019;0.466
Spain;Feb 1;2019;0.463
Spain;Feb 2;2019;0.462
Spain;Feb 3;2019;0.462
Spain;Feb 4;2019;0.464
Spain;Feb 5;2019;0.466
Spain;Feb 6;2019;0.467
Spain;Feb 7;2019;0.47
Spain;Feb 8;2019;0.472
Spain;Feb 9;2019;0.473
Spain;Feb 10;2019;0.472
Spain;Feb 11;2019;0.471
Spain;Feb 12;2019;0.47
Spain;Feb 13;2019;0.469
Spain;Feb 14;2019;0.467
Spain;Feb 15;2019;0.466
Spain;Feb 16;2019;0.465
Spain;Feb 17;2019;0.465
Spain;Feb 18;2019;0.465
Spain;Feb 19;2019;0.466
Spain;Feb 20;2019;0.466
Spain;Feb 21;2019;0.466
Spain;Feb 22;2019;0.466
Spain;Feb 23;2019;0.467
Spain;Feb 24;2019;0.467
Spain;Feb 25;2019;0.467
Spain;Feb 26;2019;0.467
Spain;Feb 27;2019;0.467
Spain;Feb 28;2019;0.468
Spain;mars-01;2019;0.469
Spain;mars-02;2019;0.472
Spain;mars-03;2019;0.472
Spain;mars-04;2019;0.476
Spain;mars-05;2019;0.476
Spain;mars-06;2019;0.477
Spain;mars-07;2019;0.479
Spain;mars-08;2019;0.48
Spain;mars-09;2019;0.481
Spain;mars-10;2019;0.481
Spain;mars-11;2019;0.483
Spain;mars-12;2019;0.482
Spain;mars-13;2019;0.482
Spain;mars-14;2019;0.481
Spain;mars-15;2019;0.48
Spain;mars-16;2019;0.479
Spain;mars-17;2019;0.478
Spain;mars-18;2019;0.478
Spain;mars-19;2019;0.476
Spain;mars-20;2019;0.476
Spain;mars-21;2019;0.474
Spain;mars-22;2019;0.474
Spain;mars-23;2019;0.473
Spain;mars-24;2019;0.472
Spain;mars-25;2019;0.472
Spain;mars-26;2019;0.471
Spain;mars-27;2019;0.471
Spain;mars-28;2019;0.47
Spain;mars-29;2019;0.47
Spain;mars-30;2019;0.469
Spain;mars-31;2019;0.47
Spain;Apr 1;2019;0.471
Spain;Apr 2;2019;0.471
Spain;Apr 3;2019;0.471
Spain;Apr 4;2019;0.472
Spain;Apr 5;2019;0.476
Spain;Apr 6;2019;0.477
Spain;Apr 7;2019;0.478
Spain;Apr 8;2019;0.481
Spain;Apr 9;2019;0.481
Spain;Apr 10;2019;0.481
Spain;Apr 11;2019;0.48
Spain;Apr 12;2019;0.479
Spain;Apr 13;2019;0.48
Spain;Apr 14;2019;0.481
Spain;Apr 15;2019;0.48
Spain;Apr 16;2019;0.48
Spain;Apr 17;2019;0.419
Spain;Apr 18;2019;0.466
Spain;Apr 19;2019;0.48
Spain;Apr 20;2019;0.49
Spain;Apr 21;2019;0.505
Spain;Apr 22;2019;0.504
Spain;Apr 23;2019;0.5
Spain;Apr 24;2019;0.498
Spain;Apr 25;2019;0.499
Spain;Apr 26;2019;0.498
Spain;Apr 27;2019;0.498
Spain;Apr 28;2019;0.497
Spain;Apr 29;2019;0.496
Spain;Apr 30;2019;0.495
Spain;May 1;2019;0.495
Spain;May 2;2019;0.495
Spain;May 3;2019;0.494
Spain;May 4;2019;0.494
Spain;May 5;2019;0.492
Spain;May 6;2019;0.491
Spain;May 7;2019;0.49
Spain;May 8;2019;0.488
Spain;May 9;2019;0.487
Spain;May 10;2019;0.486
Spain;May 11;2019;0.484
Spain;May 12;2019;0.482
Spain;May 13;2019;0.481
Spain;May 14;2019;0.48
Spain;May 15;2019;0.48
Spain;May 16;2019;0.478
Spain;May 17;2019;0.476
Spain;May 18;2019;0.476
Spain;May 19;2019;0.473
Spain;May 20;2019;0.471
Spain;May 21;2019;0.469
Spain;May 22;2019;0.468
Spain;May 23;2019;0.465
Spain;May 24;2019;0.464
Spain;May 25;2019;0.461
Spain;May 26;2019;0.46
Spain;May 27;2019;0.459
Spain;May 28;2019;0.456
Spain;May 29;2019;0.455
Spain;May 30;2019;0.453
Spain;May 31;2019;0.452
Spain;juin-01;2019;0.449
Spain;juin-02;2019;0.448
Spain;juin-03;2019;0.446
Spain;juin-04;2019;0.445
Spain;juin-05;2019;0.443
Spain;juin-06;2019;0.441
Spain;juin-07;2019;0.44
Spain;juin-08;2019;0.438
Spain;juin-09;2019;0.437
Spain;juin-10;2019;0.419
Spain;juin-11;2019;0.429
Spain;juin-12;2019;0.428
Spain;juin-13;2019;0.427
Spain;juin-14;2019;0.427
Spain;juin-15;2019;0.425
Spain;juin-16;2019;0.424
Spain;juin-17;2019;0.422
Spain;juin-18;2019;0.421
Spain;juin-19;2019;0.419
Spain;juin-20;2019;0.417
Spain;juin-21;2019;0.418
Spain;juin-22;2019;0.415
Spain;juin-23;2019;0.415
Spain;juin-24;2019;0.412
Spain;juin-25;2019;0.412
Spain;juin-26;2019;0.41
Spain;juin-27;2019;0.41
Spain;juin-28;2019;0.409
Spain;juin-29;2019;0.408
Spain;juin-30;2019;0.408
Spain;juil-01;2019;0.407
Spain;juil-02;2019;0.406
Spain;juil-03;2019;0.406
Spain;juil-04;2019;0.405
Spain;juil-05;2019;0.404
Spain;juil-06;2019;0.404
Spain;juil-07;2019;0.404
Spain;juil-08;2019;0.403
Spain;juil-09;2019;0.403
Spain;juil-10;2019;0.403
Spain;juil-11;2019;0.402
Spain;juil-12;2019;0.402
Spain;juil-13;2019;0.401
Spain;juil-14;2019;0.4
Spain;juil-15;2019;0.399
Spain;juil-16;2019;0.399
Spain;juil-17;2019;0.398
Spain;juil-18;2019;0.398
Spain;juil-19;2019;0.397
Spain;juil-20;2019;0.396
Spain;juil-21;2019;0.396
Spain;juil-22;2019;0.396
Spain;juil-23;2019;0.396
Spain;juil-24;2019;0.395
Spain;juil-25;2019;0.395
Spain;juil-26;2019;0.395
Spain;juil-27;2019;0.394
Spain;juil-28;2019;0.393
Spain;juil-29;2019;0.393
Spain;juil-30;2019;0.393
Spain;juil-31;2019;0.395
Spain;Aug 1;2019;0.395
Spain;Aug 2;2019;0.395
Spain;Aug 3;2019;0.395
Spain;Aug 4;2019;0.394
Spain;Aug 5;2019;0.394
Spain;Aug 6;2019;0.394
Spain;Aug 7;2019;0.393
Spain;Aug 8;2019;0.393
Spain;Aug 9;2019;0.393
Spain;Aug 10;2019;0.393
Spain;Aug 11;2019;0.392
Spain;Aug 12;2019;0.392
Spain;Aug 13;2019;0.392
Spain;Aug 14;2019;0.392
Spain;Aug 15;2019;0.392
Spain;Aug 16;2019;0.392
Spain;Aug 17;2019;0.392
Spain;Aug 18;2019;0.392
Spain;Aug 19;2019;0.393
Spain;Aug 20;2019;0.394
Spain;Aug 21;2019;0.394
Spain;Aug 22;2019;0.394
Spain;Aug 23;2019;0.395
Spain;Aug 24;2019;0.395
Spain;Aug 25;2019;0.396
Spain;Aug 26;2019;0.397
Spain;Aug 27;2019;0.397
Spain;Aug 28;2019;0.398
Spain;Aug 29;2019;0.398
Spain;Aug 30;2019;0.398
Spain;Aug 31;2019;0.398
Spain;sept-01;2019;0.398
Spain;sept-02;2019;0.399
Spain;sept-03;2019;0.4
Spain;sept-04;2019;0.4
Spain;sept-05;2019;0.399
Spain;sept-06;2019;0.399
Spain;sept-07;2019;0.399
Spain;sept-08;2019;0.398
Spain;sept-09;2019;0.398
Spain;sept-10;2019;0.399
Spain;sept-11;2019;0.4
Spain;sept-12;2019;0.4
Spain;sept-13;2019;0.401
Spain;sept-14;2019;0.401
Spain;sept-15;2019;0.402
Spain;sept-16;2019;0.403
Spain;sept-17;2019;0.404
Spain;sept-18;2019;0.406
Spain;sept-19;2019;0.408
Spain;sept-20;2019;0.409
Spain;sept-21;2019;0.41
Spain;sept-22;2019;0.411
Spain;sept-23;2019;0.413
Spain;sept-24;2019;0.414
Spain;sept-25;2019;0.415
Spain;sept-26;2019;0.416
Spain;sept-27;2019;0.416
Spain;sept-28;2019;0.417
Spain;sept-29;2019;0.418
Spain;sept-30;2019;0.418
Spain;oct-01;2019;0.418
Spain;oct-02;2019;0.418
Spain;oct-03;2019;0.418
Spain;oct-04;2019;0.419
Spain;oct-05;2019;0.418
Spain;oct-06;2019;0.418
Spain;oct-07;2019;0.418
Spain;oct-08;2019;0.419
Spain;oct-09;2019;0.419
Spain;oct-10;2019;0.419
Spain;oct-11;2019;0.419
Spain;oct-12;2019;0.42
Spain;oct-13;2019;0.421
Spain;oct-14;2019;0.421
Spain;oct-15;2019;0.422
Spain;oct-16;2019;0.423
Spain;oct-17;2019;0.425
Spain;oct-18;2019;0.428
Spain;oct-19;2019;0.432
Spain;oct-20;2019;0.433
Spain;oct-21;2019;0.435
Spain;oct-22;2019;0.437
Spain;oct-23;2019;0.438
Spain;oct-24;2019;0.439
Spain;oct-25;2019;0.441
Spain;oct-26;2019;0.441
Spain;oct-27;2019;0.443
Spain;oct-28;2019;0.444
Spain;oct-29;2019;0.445
Spain;oct-30;2019;0.445
Spain;oct-31;2019;0.444
Spain;nov-01;2019;0.445
Spain;nov-02;2019;0.446
Spain;nov-03;2019;0.442
Spain;nov-04;2019;0.428
Spain;nov-05;2019;0.43
Spain;nov-06;2019;0.431
Spain;nov-07;2019;0.428
Spain;nov-08;2019;0.43
Spain;nov-09;2019;0.43
Spain;nov-10;2019;0.43
Spain;nov-11;2019;0.434
Spain;nov-12;2019;0.43
Spain;nov-13;2019;0.428
Spain;nov-14;2019;0.433
Spain;nov-15;2019;0.433
Spain;nov-16;2019;0.434
Spain;nov-17;2019;0.436
